Id,Prediction
1,0.004219929987744034
2,0.06040394961026428
3,0.025626348484401543
4,0.053436091543775
5,0.03057803931412584
6,0.15925016115196386
7,0.07689287396462062
8,0.030418688001551925
9,0.04794312514875941
10,0.1029332282993949
11,0.038727789569920394
12,0.09857193122795926
13,0.02457890484012031
14,0.11122947970448464
15,0.007761086609807298
16,0.05774834833007355
17,0.0035405644620876203
18,0.19900266891417331
19,0.02613100136285112
20,0.09002249508803664
21,0.01334834061507304
22,0.006670447828800886
23,0.023975513296326745
24,0.06833405861783368
25,0.05708518017927954
26,0.0583169798305226
27,2.2852964029434616e-05
28,0.06289404406671378
29,0.01827337944138989
30,0.015500793363252795
31,0.04549628153094809
32,0.07480576050154895
33,0.06744139525618269
34,0.5788823911630928
35,0.033266629966525574
36,0.1193443816501242
37,0.0
38,0.016234005215713714
39,0.01777174596129781
40,0.02589432085941608
41,0.01190777641847311
42,0.0743839584632162
43,0.002357629305881515
44,0.0036900369003690036
45,0.21099906617183475
46,0.016985068176201493
47,0.0
48,0.04129531429127152
49,0.2572718160747762
50,0.033655466329114855
51,0.15160780634609514
52,0.08252700346762444
53,0.011302529437601419
54,0.06332623220310067
55,0.05735194060722918
56,0.032580991773588155
57,0.05852047011863669
58,0.14441837239925853
59,0.07550437755342297
60,0.03382625494724729
61,0.04511092609651611
62,1.6757295707618706e-05
63,0.08953186185197377
64,0.07353894005230142
65,0.07656019503621139
66,0.045948982917486135
67,0.06875606315693227
68,0.04622078210750446
69,0.016139115328765406
70,0.048740119264973264
71,0.3299290356328027
72,0.08074430231009913
73,0.033735713817033885
74,0.03724098434557892
75,0.005248175207390974
76,0.0107448897785322
77,0.0024404342862319166
78,0.0015514483174242305
79,0.12883985876111936
80,0.07738443156902884
81,0.03887843835352266
82,0.1337666923528231
83,0.09953072260667446
84,0.018083784674678565
85,0.051331773021302714
86,0.0016054582525672602
87,0.0877630109602994
88,0.07125387722222462
89,0.05380720216462327
90,0.012329055402778212
91,0.024095679437034445
92,0.04851439607675575
93,0.07254786273026635
94,0.04839280597880861
95,0.04793627668887447
96,0.06858267636042249
97,0.020963617151501624
98,0.010224134450915006
99,0.0011228450481001997
100,0.04289788769210358
101,0.0003348401138456387
102,0.0
103,0.10051174563268041
104,0.00390625
105,0.03933170987327546
106,0.011345231377656393
107,0.0
108,0.00475630416911192
109,0.026656236250757283
110,0.005451412893759306
111,0.055711278839455175
112,0.13488050897306775
113,0.013936834869183045
114,0.008759750031365837
115,0.024181805797757593
116,0.0011325028312570782
117,0.027110511837298158
118,0.03765193349897855
119,0.00033178633449494654
120,0.0010874903679619554
121,0.06207730518211617
122,0.10633428129235577
123,0.16045295493008527
124,0.07159384424860457
125,0.07145335949095638
126,0.07336642394874401
127,0.04451892874113102
128,0.026191755450247593
129,0.009433441522598309
130,0.06973071237257986
131,0.00291970802919708
132,0.06436734476322467
133,0.02271123874710766
134,0.027082739430775948
135,0.03181081688707966
136,0.1166163272604151
137,0.0007755570037808403
138,0.28419150026175233
139,0.033596703064789776
140,0.01525762971703806
141,0.019728232041013326
142,0.01065569755762194
143,0.0
144,0.03940329580240968
145,0.03712209731007948
146,0.043330112609382805
147,0.049639855795507774
148,0.042180614100685354
149,0.11265978941950315
150,0.007500873936337081
151,0.011295954523495914
152,0.06775738171452579
153,0.1120612608574191
154,0.16258228166445518
155,0.020930692752885855
156,0.014052913214928903
157,0.027613237721105216
158,0.02641101600330807
159,0.02127659574468085
160,0.008781773667653986
161,0.25396825396825395
162,0.040598428529402625
163,0.04947692962855947
164,0.0013889682786672962
165,0.03103837066795712
166,0.07349405684379874
167,0.005956628048752878
168,0.09649795846561346
169,0.07295067435927617
170,0.0
171,0.03785688222808748
172,0.054376651180296894
173,0.03379459738610641
174,0.050289936642699706
175,0.04326582177308755
176,0.028795878492756128
177,0.045178145227784496
178,0.07208486528888255
179,0.04792684185908471
180,0.03468941766279654
181,0.05349061004530851
182,0.059720264661506366
183,0.014028449920977888
184,0.047404157525315495
185,0.021960777468541887
186,0.04800460333037099
187,0.028538015260653943
188,0.013782082630239603
189,0.25627748962169794
190,0.01964865062680132
191,0.02657732323942547
192,0.489874650115614
193,0.02055663505316375
194,0.09515237223205184
195,0.0
196,0.0
197,0.01964390763187762
198,0.05261235489244011
199,0.0011961722488038277
200,0.0471805377072175
201,0.058959909726076384
202,0.18641192498732198
203,0.016697412211880137
204,0.06401892280486556
205,0.008300984293172779
206,0.26268280584430126
207,0.17215873455908526
208,0.09920912691064127
209,0.022449392878894112
210,0.05297522291858296
211,0.011266511266511268
212,0.027534437330757597
213,0.07454606794237481
214,0.045000602562993285
215,0.027249148470340784
216,0.2404281521335418
217,0.005925590438042766
218,0.022826745932693578
219,0.0
220,0.001283491001788917
221,0.06141052593729009
222,0.048789307546947595
223,0.2629717027445806
224,0.015782127281097114
225,0.14097931695579163
226,0.011520055294547821
227,0.07970802413460912
228,0.029777490644499915
229,0.10807926317985117
230,0.04568422454525007
231,0.06874059064479716
232,0.18650158259309102
233,0.004310925895108886
234,0.0371381980990278
235,0.01656135386845117
236,0.0026212100123895353
237,0.0030251382485437226
238,0.04076870376251881
239,0.050825072455170386
240,0.012860841523943489
241,0.04485036788420048
242,0.015610683650938527
243,0.01697248150394246
244,0.0011970180941489714
245,0.11357831892823358
246,0.00857129363349257
247,0.032850525944491255
248,0.07031473520839264
249,0.35022766078542966
250,0.0
251,0.07759114113971663
252,0.03555210996799124
253,0.04443737142692734
254,0.0484552083998777
255,0.08819477498825559
256,0.06027956988914603
257,0.04431817931380179
258,0.015226443405949072
259,0.04171424577853809
260,0.023645389775496555
261,0.07317741196386521
262,0.09470754103554198
263,0.04970168451725432
264,0.04082158854773975
265,0.1010495721272163
266,0.053297030115104435
267,0.05067112780187856
268,0.0007570795606173781
269,0.0383454862143324
270,0.0035614941593998008
271,0.101152213142665
272,0.04102301937415565
273,0.10629309382304286
274,0.014575887451638209
275,0.17958866264399187
276,0.014942203813337943
277,0.16747705929386852
278,0.19532015319704846
279,0.033411650313680784
280,0.019621327467954485
281,0.0747071777052127
282,0.02947900482783164
283,0.03624642705102475
284,0.013353888683030937
285,0.11654943289488842
286,0.26844870323211006
287,0.11985547867535591
288,0.0
289,0.02502947903340964
290,0.0331432462087813
291,0.042192840671201985
292,0.01960087876767366
293,0.052158010444283226
294,0.11881383085006898
295,0.0
296,0.09562108121282928
297,0.03971268899780012
298,0.0
299,0.0
300,0.04307797213459729
301,0.07178511094364605
302,0.21651120665838464
303,0.006358433736080912
304,0.053657985554902574
305,4.6912016513029816e-05
306,0.04981629717963575
307,0.0564044324972121
308,0.04025306370637612
309,0.028262162728404278
310,0.036898340841121126
311,0.08217110293507093
312,0.00382829291920201
313,0.030679479460131557
314,0.033877532122303336
315,0.07524649870086347
316,0.09978742573337321
317,0.04330510316365964
318,0.07462904498294581
319,0.017302551197574213
320,0.011371739519840605
321,0.007413537117710909
322,0.09002328204471653
323,0.09090909090909091
324,0.0
325,0.07298820259719149
326,0.13464331875196306
327,0.05831870786635846
328,0.00792143853336871
329,0.055701934321346
330,0.06400571918983593
331,0.023417406526227737
332,0.04508652483762135
333,0.011966137939092732
334,0.2141829520109683
335,0.09737621373143165
336,0.04511298011194472
337,0.11110693478669423
338,0.009103343614414061
339,0.17794150700759023
340,0.018216935298027752
341,0.008374830811475949
342,0.005037924713070192
343,0.00038024189755748024
344,0.15357653669470894
345,0.03443306569726332
346,0.003598493383100248
347,0.14893937238637905
348,0.0
349,0.04332163802683646
350,0.019019603922593133
351,0.04498745509858188
352,0.018529615213126148
353,0.00783143397028719
354,0.057267763512162166
355,0.004901658650292792
356,0.1433283100233731
357,0.025212711285137572
358,0.011594746733420567
359,0.051569507343766106
360,0.0848396551360777
361,0.0767178069778952
362,0.026817252875151007
363,0.04017515053847575
364,0.021495373345653258
365,0.09201237593077395
366,0.025718146172960536
367,0.03786541788560132
368,0.024044495505904054
369,0.04408862763119809
370,3.2519267666092156e-05
371,0.021482402336515913
372,0.02049169637350539
373,0.012961891760710024
374,0.03850591451546174
375,0.06515337160528753
376,0.04899493474735449
377,0.14459448872438618
378,0.1606057938048261
379,0.06451612903225806
380,0.014185533932467584
381,0.03773479296958928
382,0.033493058103386326
383,0.013792504705934553
384,0.03192328000796736
385,0.04377167454107753
386,0.18105771730999534
387,0.006920723881367054
388,0.02744076400141232
389,0.014007368528653674
390,0.003151448204161861
391,0.03776674388948243
392,0.042012450411114025
393,0.034833119592223426
394,0.1338103221109914
395,0.035841516003917495
396,0.03472999703776274
397,0.20449286326712734
398,0.0014135887597605255
399,0.045457753107736344
400,0.05299905285163392
401,0.11687393943805359
402,0.03725457566013602
403,0.04993881144558433
404,0.03961452294355013
405,0.014080836212527027
406,0.3239191245738096
407,0.059788574674139686
408,0.0622993051201839
409,0.014709140719333639
410,0.08985669160093127
411,0.07454038507391378
412,0.008814215411730638
413,0.0
414,0.02146370098020374
415,0.0024397505655951303
416,0.03143151449301392
417,0.04185412159625254
418,0.004424778761061947
419,0.0018405538366641316
420,0.024299728213787803
421,0.6402777777777778
422,0.035114435794059935
423,0.06438278472504841
424,0.019232297111212677
425,0.053261995861106
426,0.06821194652397133
427,0.6442779851977027
428,0.01315776290385512
429,0.028752824567570757
430,0.04766949720297075
431,0.012734463640223407
432,0.006964197154761124
433,0.0469208211143695
434,0.0
435,0.16286922739438686
436,0.016616820659988433
437,0.013737269098463565
438,0.0041594782037814625
439,0.0959681418854411
440,0.05987936203034222
441,0.11316255459126717
442,0.0
443,0.03880986054443437
444,0.1255084665183578
445,0.015828928883295325
446,0.05546015425264736
447,0.0012803507001995474
448,0.12015751359862356
449,0.0034452141392674568
450,0.006618536634739473
451,0.11354983552997779
452,0.11881987811875645
453,0.02162939226887057
454,0.0
455,0.07919001129936265
456,0.01843127452404478
457,0.04371938523834679
458,0.018438552031305133
459,0.025190207231476296
460,0.09224132797679982
461,0.013850791163886201
462,0.10787234473924867
463,0.011912941900490023
464,0.0223493603242133
465,0.07057843801312125
466,0.017442026401597612
467,0.08208049107905886
468,0.12272586992901104
469,0.019137778063752754
470,0.061915395638921025
471,0.076419201957401
472,0.05339294642874351
473,0.013229025917839157
474,0.0038281584481780467
475,0.10465609290133963
476,0.00287900903684163
477,0.10057010875848367
478,0.30421889509006605
479,0.5133333333333334
480,0.044080105416478915
481,0.026181345271756792
482,0.034878509466629196
483,0.05635008991562399
484,0.010255156306310667
485,0.06964598675187014
486,0.12465345271101817
487,0.018176618031963864
488,0.025950979016931514
489,0.14474574232050266
490,0.00844656792356515
491,0.024616564281194037
492,0.01898162688442211
493,0.0380952380952381
494,0.02760204089131984
495,0.16073015190403073
496,0.025178045960090694
497,0.016366198053492355
498,0.0011051327669669938
499,0.034202366559216206
500,0.045463049905495344
501,0.19366179684694573
502,0.16524431250584973
503,0.006928956686057589
504,0.16867337476298036
505,0.10782738826808323
506,0.008828300413275085
507,0.043161831102765905
508,0.022189735854381467
509,0.09273243282570208
510,0.04858893266975183
511,0.07291287348244019
512,0.04644624557903932
513,0.0024906600249066002
514,0.04221544645157181
515,0.06953315761007836
516,0.03449288499787695
517,0.06094443598335048
518,0.20641332182624228
519,0.07395512939870601
520,0.05858888956783427
521,0.007293574594594391
522,0.09470788633394472
523,0.012344134818452143
524,0.021113842288964627
525,0.07334588876422801
526,0.3226457385797497
527,0.09851266773466079
528,0.029017635178888525
529,0.03237824647130841
530,0.037633762694944166
531,0.0685583055107148
532,0.1980793966557211
533,0.06100064637928727
534,0.0
535,0.005904928240833823
536,0.13315433710547114
537,0.07867989290472131
538,0.027848052371008295
539,0.158815680608803
540,0.06278612151716743
541,0.032797660066422804
542,0.00468384074941452
543,0.0563243190892427
544,0.06660947894920785
545,0.050928380921470985
546,0.0500497049970419
547,0.050003745729582105
548,0.05631354768447283
549,0.04195771957341383
550,0.06511090791862456
551,0.07002035793339076
552,0.041795073729776325
553,0.03207628647071045
554,0.023485047001318097
555,0.09653050186713437
556,0.08305512766367507
557,0.0
558,0.006638765480088083
559,0.00913618308380453
560,0.01245738431917002
