Id,Prediction
1,0.0
2,0.008982035928143712
3,0.0
4,0.0029940119760479044
5,0.0
6,0.038922155688622756
7,0.0029940119760479044
8,0.0029940119760479044
9,0.005988023952095809
10,0.0
11,0.008982035928143712
12,0.0029940119760479044
13,0.0
14,0.0029940119760479044
15,0.0
16,0.0
17,0.0029940119760479044
18,0.0
19,0.0029940119760479044
20,0.008982035928143712
21,0.0
22,0.0
23,0.0
24,0.05389221556886228
25,0.0
26,0.0029940119760479044
27,0.0
28,0.023952095808383235
29,0.005988023952095809
30,0.017964071856287425
31,0.0
32,0.0
33,0.011976047904191617
34,0.03592814371257485
35,0.0
36,0.005988023952095809
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0029940119760479044
42,0.0
43,0.0
44,0.0
45,0.059880239520958084
46,0.0029940119760479044
47,0.0
48,0.008982035928143712
49,0.06287425149700598
50,0.0029940119760479044
51,0.17065868263473055
52,0.04790419161676647
53,0.0
54,0.0688622754491018
55,0.0
56,0.008982035928143712
57,0.0029940119760479044
58,0.0
59,0.059880239520958084
60,0.011976047904191617
61,0.023952095808383235
62,0.0
63,0.05089820359281437
64,0.0
65,0.0
66,0.0
67,0.020958083832335328
68,0.0
69,0.011976047904191617
70,0.008982035928143712
71,0.0
72,0.0
73,0.0
74,0.008982035928143712
75,0.005988023952095809
76,0.005988023952095809
77,0.014970059880239521
78,0.08083832335329341
79,0.0029940119760479044
80,0.1347305389221557
81,0.0029940119760479044
82,0.1497005988023952
83,0.005988023952095809
84,0.0
85,0.0
86,0.0
87,0.0
88,0.03592814371257485
89,0.011976047904191617
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0029940119760479044
95,0.03293413173652695
96,0.0
97,0.17065868263473055
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0029940119760479044
104,0.0
105,0.0029940119760479044
106,0.005988023952095809
107,0.0
108,0.005988023952095809
109,0.0
110,0.0
111,0.0
112,0.023952095808383235
113,0.0029940119760479044
114,0.0
115,0.020958083832335328
116,0.0
117,0.017964071856287425
118,0.0
119,0.0
120,0.0
121,0.008982035928143712
122,0.17365269461077845
123,0.029940119760479042
124,0.0029940119760479044
125,0.008982035928143712
126,0.0
127,0.0029940119760479044
128,0.0
129,0.0
130,0.011976047904191617
131,0.0
132,0.0
133,0.0029940119760479044
134,0.0
135,0.0
136,0.0029940119760479044
137,0.0
138,0.0029940119760479044
139,0.0029940119760479044
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.005988023952095809
146,0.0029940119760479044
147,0.0
148,0.03592814371257485
149,0.03592814371257485
150,0.0029940119760479044
151,0.0
152,0.005988023952095809
153,0.017964071856287425
154,0.014970059880239521
155,0.0
156,0.005988023952095809
157,0.017964071856287425
158,0.0
159,0.0
160,0.0
161,0.0029940119760479044
162,0.11676646706586827
163,0.0
164,0.0
165,0.0
