Id,Prediction
1,0.0
2,0.0009172208209126347
3,0.0
4,0.0016051364365971107
5,0.001375831231368952
6,0.0032102728731942215
7,0.00022930520522815867
8,0.00022930520522815867
9,0.00045861041045631735
10,0.0
11,0.000687915615684476
12,0.00022930520522815867
13,0.0
14,0.00022930520522815867
15,0.001375831231368952
16,0.0
17,0.0009172208209126347
18,0.0
19,0.00022930520522815867
20,0.0009172208209126347
21,0.0
22,0.0
23,0.0
24,0.0041274936941068565
25,0.0
26,0.00045861041045631735
27,0.0
28,0.0025223572575097455
29,0.0011465260261407934
30,0.0016051364365971107
31,0.0
32,0.0
33,0.0009172208209126347
34,0.002751662462737904
35,0.0
36,0.00045861041045631735
37,0.0
38,0.0
39,0.0
40,0.0
41,0.00022930520522815867
42,0.000687915615684476
43,0.0
44,0.0
45,0.004586104104563174
46,0.00022930520522815867
47,0.0
48,0.000687915615684476
49,0.004815409309791332
50,0.00022930520522815867
51,0.013299701903233204
52,0.004356798899335015
53,0.00022930520522815867
54,0.005274019720247649
55,0.0
56,0.0009172208209126347
57,0.00022930520522815867
58,0.0
59,0.005274019720247649
60,0.0011465260261407934
61,0.002293052052281587
62,0.0
63,0.004586104104563174
64,0.0
65,0.0
66,0.00022930520522815867
67,0.0018344416418252694
68,0.0
69,0.0011465260261407934
70,0.000687915615684476
71,0.0
72,0.00022930520522815867
73,0.0
74,0.000687915615684476
75,0.001375831231368952
76,0.000687915615684476
77,0.00687915615684476
78,0.017885806007796375
79,0.00045861041045631735
80,0.010548039440495299
81,0.00022930520522815867
82,0.011923870671864251
83,0.00045861041045631735
84,0.0
85,0.0
86,0.0
87,0.0
88,0.005503324925475808
89,0.0032102728731942215
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0016051364365971107
95,0.0025223572575097455
96,0.0
97,0.02270121531758771
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.00022930520522815867
104,0.0
105,0.00022930520522815867
106,0.0016051364365971107
107,0.0
108,0.0009172208209126347
109,0.0
110,0.0
111,0.0
112,0.0020637468470534283
113,0.00022930520522815867
114,0.0
115,0.0020637468470534283
116,0.0
117,0.00343957807842238
