Id,Prediction
1,0.0024483291586536184
2,0.007895305694361011
3,0.007088554204374042
4,0.17313095930119995
5,0.04248610333120304
6,0.028725100789611286
7,0.0058770717089990585
8,0.022713058390300325
9,0.007066121715575408
10,0.02974922081899631
11,0.0035861441534191115
12,0.006322331865901694
13,0.0019432319876743443
14,0.007249154584129508
15,0.03548794150816959
16,0.0031878915937451967
17,0.005032988923372596
18,0.024393859960339794
19,0.0018631220370202916
20,0.10754293885667637
21,0.0003823427805954405
22,0.04426802183963731
23,0.0002523514664105748
24,0.1060689766066653
25,0.049898570224285156
26,0.04475430824905294
27,0.0033491489215048123
28,0.05737711617237101
29,0.009009851353860662
30,0.07292983005752993
31,0.0062684694528608665
32,0.0006224689406139135
33,0.017803291182917135
34,0.42354182394448214
35,0.0005526659364552081
36,0.19053941000628205
37,1.670647406430595e-05
38,0.0003196755799188652
39,0.0003053720888418331
40,0.013464443833394561
41,0.0403476543456894
42,0.025762675393693975
43,0.007918443592962955
44,0.05390273158001163
45,0.06288482787581821
46,0.005862249188927793
47,0.0013163249121980213
48,0.36762919533374294
49,0.13073836485475618
50,0.027089842670777135
51,0.04966246825162287
52,0.015148297647745421
53,0.018976763682763333
54,0.03459907522911467
55,0.00021337771173852196
56,0.022465140578259542
57,0.011331963015561101
58,0.08096229071229999
59,0.05948145362990453
60,0.04912636243242146
61,0.09627445651768253
62,0.0014120319820781209
63,0.023756596641340885
64,0.004489952852397325
65,0.0003130857222360598
66,0.015811299507668426
67,0.01218400152236391
68,0.0019217115336675954
69,0.01549316384326159
70,0.0023686749491283357
71,0.0004895393412677826
72,0.030578212661185603
73,0.008590235573557556
74,0.009026104832900384
75,0.023164681828873202
76,0.017678873895260714
77,0.028549430695784753
78,0.026343362499737715
79,0.021261338423340874
80,0.1487675352906632
81,0.002149491918235317
82,0.06609568833640206
83,0.011936143017343031
84,0.0003431487091908687
85,0.0002713377639669987
86,0.020963614750989165
87,0.0021286514910852563
88,0.09690841079198119
89,0.047323123574122564
90,0.023242800735061186
91,0.0058710336693141504
92,3.2214459896286e-05
93,0.0007924837821872047
94,0.038852117294644564
95,0.009444238801735436
96,0.00022011587521823846
97,0.0569611467934186
98,0.00041346318380533595
99,0.015250475492497273
100,0.00015543945591366197
101,0.03393557525988854
102,0.0
103,0.7825383819398224
104,0.00024660105677050853
105,0.040104361365087327
106,0.017308363989228092
107,0.0002134171590887766
108,0.00531550937390849
109,0.007560134309952751
110,0.0004299195740774508
111,0.0007376916734447469
112,0.060566864642799166
113,0.000661929676955607
114,0.0033456829318057636
115,0.03344469212643139
116,1.2049354353554728e-05
117,0.09168616886321737
118,0.0019233080385004282
119,0.0006192926881684249
120,0.002305806661384568
121,0.0587717362293278
122,0.06049274530310023
123,0.3124321189954905
124,0.023994864643085458
125,0.13707943334816805
126,0.001012976146147541
127,0.0035438147307180704
128,0.00474822800165599
129,0.0009282932524257313
130,0.024690883069735742
131,0.01490859010203841
132,0.03722124296155412
133,0.0037844502867336914
134,0.08751118502713652
135,0.005540304963873965
136,0.030796943934537014
137,0.014665677887061466
138,0.3225842580336595
139,0.030445666066313038
140,0.0035077887477818273
141,0.0004275515084664155
142,0.04735398177464498
143,0.0
144,0.01814871055472216
145,0.09238966305557779
146,0.07297532898297368
147,7.2537749190409e-05
148,0.02171699002027716
149,0.051532944049528386
150,0.01601837384322704
151,0.0003029322717443643
152,0.02214100672666092
153,0.07584418738548619
154,0.07791530547285616
155,0.0007918471987533338
156,0.011061711429751358
157,0.008569921270617151
158,0.001621404556941313
159,4.0269289262289425e-06
160,0.06500195452611472
161,0.0026109336931399788
162,0.06560486730863417
163,0.031167733930861034
164,0.004842821802103223
165,0.01583003044117853
166,0.037167821423787516
167,0.006719201434368248
168,0.06716461573152263
169,0.037248155351931767
170,0.0
171,0.006656107178299645
172,0.1188686635785167
173,0.0018423992655882656
174,0.013425037015337937
175,0.01552513516019897
176,0.0005338023775131524
177,0.025960861076306806
