Id,Prediction
1,0.0001986258167452204
2,0.01168908758734346
3,0.00011322762905119021
4,0.003350459461543314
5,0.007299153375389835
6,0.09616799960747756
7,0.059584907511898336
8,0.001297856479231922
9,0.002583951087238346
10,0.00026393750771932617
11,0.0029777564973462434
12,0.00011900946542827226
13,7.129802266817133e-05
14,0.0001243909164224343
15,0.006887070537038645
16,0.0023809208304428377
17,0.005145010800072571
18,0.0011775673421323782
19,0.00026757353167500725
20,0.0011240415538536336
21,0.0003623284129638087
22,6.544961343548262e-05
23,8.658583398032192e-05
24,0.004771386282094305
25,4.564214504389062e-05
26,0.0003737496346767983
27,3.082637021288948e-06
28,0.01571316422157892
29,0.008647038620168149
30,0.0020450119872909623
31,0.0009798359969178901
32,0.0001585186806716663
33,0.003444218152666283
34,0.005887836710661891
35,0.0010036085302264587
36,0.00033974201385281405
37,0.0
38,0.0021027988252363895
39,0.0002464675832370094
40,0.0017172857072763846
41,0.001670353675524732
42,0.0012179532257073154
43,0.0002207938766498209
44,0.0005887836710661891
45,0.011401200367668224
46,0.0010365909701869527
47,0.0
48,0.0007324878902393624
49,0.010884949406121084
50,0.0006399822511589012
51,0.021715713800253323
52,0.026031849913146943
53,0.0009668447651192157
54,0.004992646733715122
55,0.00013626870989741496
56,0.0026913228915093393
57,0.0015094396196893621
58,7.359795888327364e-05
59,0.007984818665012427
60,0.006490911247530658
61,0.0020952211718121144
62,1.7841929426248154e-05
63,0.016491037333360666
64,0.0018953823283471148
65,0.0001662768700696182
66,0.001516269009239439
67,0.008626103353132398
68,5.436705803558131e-05
69,0.009539618580645445
70,0.001256476493924754
71,1.9135469309651144e-05
72,0.0012511653010156517
73,0.00010371374212287741
74,0.0023653922395098117
75,0.09547791982095911
76,0.0030150900078774077
77,0.015083340971647603
78,0.36979432594065975
79,0.004342279574113144
80,0.008249307448780288
81,0.00045570243034574905
82,0.025030779543731646
83,0.0018784704569441502
84,9.109483212722171e-05
85,0.00011322762905119021
86,1.5700897895098377e-05
87,0.0004060577041835787
88,0.007654187723860458
89,0.003461093201537733
90,0.00039385755774268885
91,0.0011666234077259434
92,0.00013295115153107495
93,0.0007791423015612727
94,0.008230171749903469
95,0.020972516570092425
96,0.002626880993987613
97,0.13270459773402246
98,0.00028003125819001676
99,3.915185536501513e-05
100,4.450109141779336e-05
101,1.032953808888051e-05
102,0.0
103,0.0004705443272865036
104,3.1826144381956166e-06
105,0.0006472846127426374
106,0.007632108336195476
107,0.0
108,0.004996704667967118
109,1.598507704252097e-05
110,0.00010119719346450124
111,0.002035364242220188
112,0.010164637737879375
113,0.00033467703407972854
114,0.0005825859482128607
115,0.0050799264306228475
116,7.850448947549188e-06
117,0.0019010669054169637
118,0.0012522637780139096
119,1.7663510131985672e-05
120,2.9043140725238025e-05
121,0.001960029852365077
122,0.003878432472136737
123,0.007645529140462425
124,0.006140172569690258
125,0.009334375273000559
126,0.0006423094593449335
127,0.0011831837205527232
128,0.0002616816315849729
129,2.8037317669818527e-05
130,0.0030734206461536873
131,1.4360577343077783e-05
132,0.00012940300462993166
133,0.0003489558395327629
134,9.40756278838539e-05
135,2.6186935155024194e-05
136,0.0011082986749481206
137,1.4130808105588537e-05
138,0.00017115804391458985
139,0.001031914358514327
140,0.0004633945559317229
141,0.0041214856974633235
142,0.00033545214815762807
143,0.0
144,0.003989309771305608
145,0.0005538979951670808
146,0.0014493136518552348
147,3.61957174835772e-05
148,0.2717449969387516
149,0.004948844767206387
150,0.00016890040966241885
151,0.0009727730217615298
152,0.0004518274693181842
153,0.001041847716259494
154,0.08062130695956317
155,0.00045794285527370264
156,0.0004654501151962223
157,0.005949122743337925
158,0.00021889282236132307
159,0.00029439183553309456
160,0.0003306867193659418
161,6.886358725920339e-06
162,0.012017225696632987
163,0.0002811309420406128
164,2.2429854135854823e-05
165,0.00021309951398599747
166,0.0030777328260278066
167,0.0005306321973806396
168,0.00015585450116457946
169,0.004325924472139084
170,0.0
171,0.0038613804612493445
172,0.010508478588279689
173,0.005054652270473888
174,0.0025074383468118465
175,0.014416000196261223
176,0.00017317166796064384
177,0.000506920700757521
178,0.002277380454897197
179,0.0013431627496197438
180,0.0015303406809146517
181,0.004514008144840783
182,0.002251588070457045
183,0.001219030980939856
184,0.005953257118558134
185,0.007303515096240154
186,0.03017516314214219
187,0.0007289702594152817
188,0.002495321272613849
189,0.016801540816929028
190,0.0020254158284676903
191,0.0020926428928296752
192,5.987630553215483e-05
193,0.0006069764249474477
194,0.0005822392064007627
195,0.0
196,0.0
197,0.000449971096960518
198,0.009841098502106304
199,3.271020394812161e-05
200,0.004143192007917376
201,0.06928021196212159
202,0.009680398177813866
203,0.002132545735447051
204,0.007975576190599644
205,0.0005406104616153191
206,0.00012122016757245069
207,0.011800516614195771
208,0.0033073454730510455
209,0.0006120251317661702
210,0.00865151516668686
211,4.5291051620476086e-05
212,0.001103123429698722
213,0.00027856431749368084
214,0.001480961986091561
215,0.006100650085746055
216,0.0006969276106497748
217,0.00045973519521606544
218,0.03497018167544638
219,0.0
220,1.2940300462993168e-05
221,0.0015642312455191292
222,0.0026536728836785988
223,0.0003836014826643353
224,0.05666489465900165
225,0.06390405629893388
226,0.04115597860752662
227,0.010754566075698503
228,0.004155867225700765
229,5.246587167916536e-05
230,0.0007077931364944613
231,0.0009346520218410704
232,0.07602669152642166
233,5.6979064941889266e-05
234,0.024030439309241144
235,0.0006921339963065307
236,3.0506925961978706e-05
237,6.331007215765474e-06
238,0.007918216275908076
239,0.01680040679599092
240,5.887836710661891e-05
241,0.0004982015678252369
242,0.0007675934863557841
243,0.031038266478136945
244,0.001342426770030911
245,0.001219623318637106
246,0.00010390300077638632
247,0.05214393612335888
248,0.0027269980554644547
249,1.8060848805711322e-05
250,0.0
251,0.000627398243958015
252,0.0004669663598111155
253,2.1806802632081076e-05
254,0.00031327734951068926
255,0.0021308567207540393
256,0.03704975767190575
257,0.0001841889164319537
258,0.0024004257358852324
259,0.0004663265630083052
260,5.6979064941889266e-05
261,0.005005391101175499
262,0.01120570073016386
263,0.0001460217661382427
264,0.003098754199625168
265,0.006051840466789324
266,0.00018374938882050824
267,0.0032383101908640397
268,0.014127546146192048
269,0.0009648789675622129
270,1.4018658834909263e-05
271,0.012495164669062505
272,0.002704686253192473
273,0.003435283538005922
274,0.00023962126148042577
275,0.00043470943938531717
276,0.026070700101835542
277,0.0400162037159062
278,5.4826009856365784e-05
279,0.00033078085286954596
280,0.00028118194547712235
281,0.000497357635186346
282,0.0023967366708366558
283,3.7502144653897393e-06
284,7.493610359024223e-05
285,0.0019391556266750462
286,0.01510578321681642
287,0.00029946755683538925
288,0.0
289,0.003963422966975756
290,0.00015235372620580636
291,1.563142489556254e-05
292,6.793657743071413e-05
293,0.0056823297762212295
294,8.263630471104408e-05
295,0.0
296,0.004304054277638886
297,0.01877061184436485
298,0.0
299,0.0
300,0.012132673475273418
301,0.011546701993686929
302,0.013043822866697112
303,0.0006507608995994722
304,0.001420290406531093
305,0.0005887836710661891
306,0.0026355078609629416
307,0.004832932633334969
308,0.04390278242950062
309,0.0001851859015220628
310,0.0005331505682882814
311,0.030760210876209226
312,1.6585455522991243e-05
313,0.008589314730847935
314,0.006439821402286443
315,0.004716884915395425
316,0.00012149504323588028
317,0.00031012269697379424
318,0.1723173543987047
319,0.0002666190208601611
320,0.0066213661753832765
321,0.0011572644569231992
322,0.0085387763112703
323,2.9439183553309454e-05
324,0.0
325,0.003427104954955916
326,0.0416073794220107
327,0.006952176423743079
328,0.0005253761987975226
329,0.0017285168721730786
330,2.293962354803334e-05
331,7.597208658918569e-05
332,0.0004198703228094955
333,0.0003830640751514965
334,0.0010598106079191404
335,0.00010312707884255043
336,8.995306085733446e-05
337,1.4573853244212602e-05
338,0.0006143829611125451
339,0.011278428094511645
340,1.8515209781955633e-05
341,0.00039128028773385983
342,0.0006567202484969032
343,4.131815235552204e-05
344,0.0013816524929816721
345,0.0007359795888327364
346,0.0005887836710661891
347,0.005644334058967648
348,0.0
349,0.0005192422925938045
350,0.002711373544069509
351,0.003167309807000176
352,6.824538005539919e-05
353,0.0008068516973869999
354,0.0020607428487316617
355,0.0006299985280408223
356,0.007922856000948914
357,0.004466829966069454
358,0.00019686603485572114
359,0.004004571587466281
360,0.001533576073474725
